created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,PM2.5_ATM_ug/m3
2019-08-14 10:00:00 UTC,29.45,43.15,45.97,729.37,-92.4,35.73
2019-08-14 11:00:00 UTC,18.89,25.78,26.88,789.41,-92.76,25.14
2019-08-14 12:00:00 UTC,21.96,29.19,30.31,850.1,-92.21,27.24
2019-08-14 13:00:00 UTC,19.31,25.39,26.28,910,-92.33,24.46
2019-08-14 14:00:00 UTC,19.58,26.03,27.04,968.81,-92.52,24.09
2019-08-14 15:00:00 UTC,18.67,24.13,25.1,1028.59,-92.79,23.3
2019-08-14 16:00:00 UTC,15.08,20.08,20.84,1092.85,-92.45,19.4
2019-08-14 17:00:00 UTC,18.13,24.55,25.54,1148.45,-92,23.65
2019-08-14 18:00:00 UTC,30.67,41.31,42.94,1204.2,-91.67,35.03
2019-08-14 19:00:00 UTC,28.67,39.58,41.17,1268.84,-92.68,35.03
2019-08-14 20:00:00 UTC,39.86,58.64,61.8,1331.31,-93.77,44.78
2019-08-14 21:00:00 UTC,47.54,68.25,71.49,1389.45,-93.65,49.27
2019-08-14 22:00:00 UTC,27.76,39.37,41.15,1451.04,-93.07,34.73
2019-08-14 23:00:00 UTC,19.34,28.32,30.03,1509.62,-92.69,27.3
2019-08-15 00:00:00 UTC,15.08,22.25,23.5,1569.9,-92.3,21.5
2019-08-15 01:00:00 UTC,9.86,14.98,16.02,1629.07,-93.21,14.97
2019-08-15 02:00:00 UTC,11.84,17.62,18.6,1688.87,-92.87,17.54
2019-08-15 03:00:00 UTC,14.05,20.96,22.22,1749.13,-92.73,20.8
2019-08-15 04:00:00 UTC,24.88,33.54,34.94,1809.07,-92.27,30.13
2019-08-15 05:00:00 UTC,26.4,36,37.59,1867.33,-92.54,32.57
2019-08-15 06:00:00 UTC,38.66,53.99,56.54,1929.73,-92.54,42.54
2019-08-15 07:00:00 UTC,35.62,52.12,55.16,1988.33,-92.76,41.25
2019-08-15 08:00:00 UTC,26.9,38.75,41.02,2049.13,-91.83,33.86
2019-08-15 09:00:00 UTC,27.24,36.78,38.22,2109,-92.03,32.92
2019-08-15 10:00:00 UTC,20.18,27.22,28.32,2169,-92.27,26.29
2019-08-15 11:00:00 UTC,19.62,26.45,27.46,2229,-92.2,25.36
2019-08-15 12:00:00 UTC,19.33,25.94,26.99,2289,-92.77,24.55
2019-08-15 13:00:00 UTC,17,22.59,23.54,2093.25,-93,21.3
2019-08-15 14:00:00 UTC,15.4,19.95,20.68,35.41,-92.9,19.57
2019-08-15 15:00:00 UTC,16.55,21.56,22.56,95.07,-93.33,21.06
2019-08-15 16:00:00 UTC,16.99,22.33,23.11,154.54,-92.83,21.89
2019-08-15 17:00:00 UTC,18.08,24.33,25.41,211.1,-92.43,23.48
2019-08-15 18:00:00 UTC,34.12,47,48.93,275.48,-92.2,38.52
2019-08-15 19:00:00 UTC,45.81,66.54,70.13,334,-91.2,49.56
2019-08-15 20:00:00 UTC,21.09,28.83,30.01,394.07,-91.43,27.49
2019-08-15 21:00:00 UTC,17.37,23.62,24.67,454.03,-92.47,22.44
2019-08-15 22:00:00 UTC,12.24,17.45,32.97,514.93,-93.18,22.37
2019-08-15 23:00:00 UTC,11.92,17.72,18.7,575.63,-92.78,17.65
2019-08-16 00:00:00 UTC,10.87,16.45,17.38,634.2,-93.07,16.38
2019-08-16 01:00:00 UTC,10.28,15.48,16.52,695.07,-92.87,15.42
2019-08-16 02:00:00 UTC,10.21,14.63,15.4,755.13,-92.47,14.03
2019-08-16 03:00:00 UTC,12.19,17.74,18.68,815.23,-92.8,17.41
2019-08-16 04:00:00 UTC,18.36,25.42,26.49,875.48,-92.28,23.62
2019-08-16 05:00:00 UTC,27.85,38.24,39.84,935.14,-92.64,33.89
2019-08-16 06:00:00 UTC,23.6,32.85,34.17,997.48,-91.93,30.6
2019-08-16 07:00:00 UTC,28.67,40.17,41.82,1053.5,-92.55,35.45
2019-08-16 08:00:00 UTC,20.11,28.95,30.17,1118.13,-92.57,28.18
2019-08-16 09:00:00 UTC,21.59,29.93,31.12,1174.2,-92.6,28.38
2019-08-16 10:00:00 UTC,24.05,33.22,34.74,1235.03,-92.1,30.92
2019-08-16 11:00:00 UTC,19.76,27.04,28.17,1295.07,-92.1,26.25
2019-08-16 12:00:00 UTC,16.16,21.4,22.23,1355.03,-91.77,20.97
2019-08-16 13:00:00 UTC,16,20.94,21.77,1415.13,-91.53,20.6
2019-08-16 14:00:00 UTC,18.7,24.17,24.98,1473.41,-91.74,23.46
2019-08-16 15:00:00 UTC,18.56,24.78,25.7,1535.9,-92.72,24.08
2019-08-16 16:00:00 UTC,19.28,25.68,26.68,1596.04,-93.83,24.38
2019-08-16 17:00:00 UTC,19.35,26.49,27.57,1657.52,-92.43,25.88
2019-08-16 18:00:00 UTC,28.74,40.11,41.85,1714.11,-92.37,34.76
2019-08-16 19:00:00 UTC,22.04,29.82,31.07,1774.58,-93.53,28.08
2019-08-16 20:00:00 UTC,16.84,23.75,24.96,1823,-93.6,23.35
2019-08-16 21:00:00 UTC,15.04,20.75,21.7,1896.09,-93.36,20.19
2019-08-16 22:00:00 UTC,15.14,21.01,22.11,1947.23,-92.77,20.39
2019-08-16 23:00:00 UTC,16.38,23.12,24.08,2015.65,-92.95,22.36
2019-08-17 00:00:00 UTC,13.19,18.69,19.61,2076.5,-93.67,18.39
2019-08-17 01:00:00 UTC,11.75,16.96,17.64,2135.71,-93.82,16.63
2019-08-17 02:00:00 UTC,12.02,17.17,17.89,2195.5,-93.72,16.41
2019-08-17 03:00:00 UTC,11,16.04,16.81,2257.06,-93.53,16.04
2019-08-17 04:00:00 UTC,13.75,19.35,20.24,2313.27,-93.73,18.81
2019-08-17 05:00:00 UTC,18.4,25.67,26.77,2374.4,-93.6,24.61
2019-08-17 06:00:00 UTC,29.43,39.8,41.33,2435.57,-93.13,35.07
2019-08-17 07:00:00 UTC,25.18,34.53,36.14,2471.5,-92.25,32.08
2019-08-17 08:00:00 UTC,,,,,,
2019-08-17 09:00:00 UTC,18.18,23.9,24.72,6,-94,23.84
2019-08-17 10:00:00 UTC,15.81,21.45,22.32,45.24,-92.47,21.18
2019-08-17 11:00:00 UTC,18.51,25.18,26.12,91.33,-92.67,24.38
2019-08-18 07:00:00 UTC,29.26,43.78,46.41,5,-94.5,37.76
2019-08-18 08:00:00 UTC,24.83,36.28,37.97,37.17,-92.53,33.3
2019-08-18 09:00:00 UTC,23.16,32.64,33.99,97.28,-92.83,30.76
2019-08-18 10:00:00 UTC,20.21,27.98,29.05,157.55,-92.9,26.68
2019-08-18 11:00:00 UTC,18.07,25.52,26.61,217,-93.07,24.96
2019-08-18 12:00:00 UTC,20.84,28.68,29.99,276.82,-93.07,26.56
2019-08-18 13:00:00 UTC,17.65,23.93,24.98,338.19,-94.38,22.87
2019-08-18 14:00:00 UTC,20.39,27.46,28.51,397.32,-92.68,25.95
2019-08-18 15:00:00 UTC,17.94,23.87,24.74,456.48,-93.31,23.05
2019-08-18 16:00:00 UTC,20.36,27.47,28.48,517.63,-92.63,26.12
2019-08-18 17:00:00 UTC,21.17,29.02,30.35,574.86,-92.9,27.54
2019-08-18 18:00:00 UTC,22.57,31.82,33.2,639.75,-93.62,29.76
2019-08-18 19:00:00 UTC,20.41,28.54,29.68,694.94,-92.89,27.33
2019-08-18 20:00:00 UTC,13.7,19.22,19.98,760.5,-93.31,18.98
2019-08-18 21:00:00 UTC,24.4,36.27,38.27,818.94,-92.39,31.04
2019-08-18 22:00:00 UTC,25.63,37.54,39.39,881.33,-92.6,32.73
2019-08-18 23:00:00 UTC,12.01,18.1,19.04,938.83,-93.25,17.94
2019-08-19 00:00:00 UTC,15.85,22.86,24.02,983.67,-93,22.1
2019-08-19 01:00:00 UTC,12.99,18.91,19.62,1055.33,-93.73,18.84
2019-08-19 02:00:00 UTC,11.33,16.54,17.26,1121.11,-93,16.45
2019-08-19 03:00:00 UTC,12.23,17.74,18.53,1180.2,-93.2,17.59
2019-08-19 04:00:00 UTC,16.93,23.53,24.49,1237.64,-93.95,22.47
2019-08-19 05:00:00 UTC,23.57,32.38,33.41,1292.35,-93.47,29.57
2019-08-19 06:00:00 UTC,21.46,29.91,31.08,1352.29,-93.36,28.81
2019-08-19 07:00:00 UTC,24.75,35.83,38.36,1426,-95,33.15
2019-08-19 08:00:00 UTC,28.44,41.41,43.41,19.25,-92.92,36.2
2019-08-19 09:00:00 UTC,27.32,38.38,40.35,36.32,-93.48,33.96
2019-08-19 10:00:00 UTC,23.3,30.94,31.9,62.61,-93.22,28.83
2019-08-19 11:00:00 UTC,20.94,27.73,28.78,38.83,-92.55,25.85
2019-08-19 12:00:00 UTC,18.64,24.24,24.99,98.03,-93,23.06
2019-08-19 13:00:00 UTC,19.39,25.06,25.77,158.13,-92.1,23.69
2019-08-19 14:00:00 UTC,17.59,22.72,23.41,218.62,-92.86,21.67
2019-08-19 15:00:00 UTC,17.23,22.95,23.83,278.03,-92.8,22.54
2019-08-19 16:00:00 UTC,22.63,30.3,31.49,338.3,-92.63,27.64
2019-08-19 17:00:00 UTC,39.67,57.93,60.88,396.36,-91.71,44.57
2019-08-19 18:00:00 UTC,19.67,25.9,26.78,455.48,-92.52,24.74
2019-08-19 19:00:00 UTC,16.53,21.72,22.54,518.21,-92.86,20.99
2019-08-19 20:00:00 UTC,14.08,19.16,19.93,578.44,-92.56,18.92
2019-08-19 21:00:00 UTC,16.14,21.89,22.78,633.78,-92.7,21.13
2019-08-19 22:00:00 UTC,19.88,27.04,28.14,698.2,-93.36,23.74
2019-08-19 23:00:00 UTC,10.86,15.7,16.58,761.19,-91.74,15.34
2019-08-20 00:00:00 UTC,8.15,11.64,12.26,819.07,-92.67,11.47
2019-08-20 01:00:00 UTC,5.85,8.64,9.17,878.29,-93.39,8.62
2019-08-20 02:00:00 UTC,9.74,14.48,15.26,936.27,-93.23,14.36
2019-08-20 03:00:00 UTC,9.77,14.08,14.77,991.69,-93.19,13.54
2019-08-20 04:00:00 UTC,16.46,22.49,23.39,1057.71,-93.43,21.91
2019-08-20 05:00:00 UTC,27.07,35.47,36.61,1118.5,-92.73,31.56
2019-08-20 06:00:00 UTC,23.56,32.85,34.3,1178.1,-91.1,30.97
2019-08-20 07:00:00 UTC,27.47,39.29,41.34,1236.1,-91.93,35.16
2019-08-20 08:00:00 UTC,26.43,36.77,38.33,1298.1,-91.97,33.5
2019-08-20 09:00:00 UTC,20,27.17,28.3,1358,-91.07,26.02
2019-08-20 10:00:00 UTC,23.6,32.12,33.46,1418,-91.17,28.35
2019-08-20 11:00:00 UTC,17.95,23.76,24.6,1477.69,-91.55,23.09
2019-08-20 12:00:00 UTC,17.67,23.57,24.45,1538.03,-91.63,22.94
2019-08-20 13:00:00 UTC,19.77,26.43,27.48,1598,-91.93,25.38
2019-08-20 14:00:00 UTC,20.44,27.36,28.36,1657.03,-92.59,25.93
2019-08-20 15:00:00 UTC,20.82,27.53,28.61,1717.29,-92.81,26.42
2019-08-20 16:00:00 UTC,20.76,27.76,28.79,1779.45,-92,26.31
2019-08-20 17:00:00 UTC,23.55,31.98,33.25,1837.43,-91.39,29.94
2019-08-20 18:00:00 UTC,27.81,37.09,38.41,1897.12,-92.36,33.36
2019-08-20 19:00:00 UTC,26.29,36,37.33,1961.76,-92.32,32.69
2019-08-20 20:00:00 UTC,17.84,24.93,26,2020.63,-92.11,24.05
2019-08-20 21:00:00 UTC,22.3,31.1,32.48,2078.07,-91.33,27.15
2019-08-20 22:00:00 UTC,20.19,31.39,33.27,2138.27,-91.47,27.2
2019-08-20 23:00:00 UTC,19.73,30.87,32.8,2198.4,-91.7,29.16
2019-08-21 00:00:00 UTC,14.4,20.92,21.95,2259.07,-91.87,19.81
2019-08-21 01:00:00 UTC,16.48,24.42,25.66,2319.03,-92.43,22.81
2019-08-21 02:00:00 UTC,11.02,16.51,17.31,2378.76,-92.62,16.47
2019-08-21 03:00:00 UTC,17.59,26.24,27.65,2438,-91.5,24.89
2019-08-21 04:00:00 UTC,27.01,37.31,38.79,2498,-91.93,33.01
2019-08-21 05:00:00 UTC,32.06,43.71,45.25,2558,-92.23,37.12
2019-08-21 06:00:00 UTC,30.3,42.05,43.79,2619.59,-91.55,36.47
2019-08-21 07:00:00 UTC,26.1,36.84,38.32,2677.32,-92.14,33.38
2019-08-21 08:00:00 UTC,23.45,32.48,33.71,2737.66,-92.41,30.02
2019-08-21 09:00:00 UTC,25.71,35.96,37.44,2798,-92.23,31.78
2019-08-21 10:00:00 UTC,13.48,18.1,18.86,2859.03,-92.47,17.4
2019-08-21 11:00:00 UTC,18.74,25.21,26.14,2919,-91.7,24.44
2019-08-21 12:00:00 UTC,20.97,28.94,30.16,2979.07,-91.87,27.78
2019-08-21 13:00:00 UTC,20.78,28.43,29.58,3038.18,-92.46,27.08
2019-08-21 14:00:00 UTC,24.63,34.35,35.99,3098.03,-92.23,30.97
2019-08-21 15:00:00 UTC,24.88,33.49,34.78,3158.1,-92.37,30.49
2019-08-21 16:00:00 UTC,16.99,22.24,23.16,3218.03,-92.27,21.3
2019-08-21 17:00:00 UTC,19.12,26.04,27.09,3275.41,-92.36,24.89
2019-08-21 18:00:00 UTC,28.76,39.47,41.01,3340.45,-92.64,34.22
2019-08-21 19:00:00 UTC,26.51,36.84,38.45,3401.21,-92.14,32.62
2019-08-21 20:00:00 UTC,19.23,27.84,29.33,3457.07,-92.6,26.95
2019-08-21 21:00:00 UTC,19.11,27.8,29.27,3517.52,-92.24,26.64
2019-08-21 22:00:00 UTC,18.48,27.26,28.64,3578.1,-92.33,26.51
2019-08-21 23:00:00 UTC,21.44,32.3,33.98,3638.03,-91.77,30.67
2019-08-22 00:00:00 UTC,20.03,29.99,31.56,3698,-92.57,28.46
2019-08-22 01:00:00 UTC,16.07,24.74,26.09,3758.03,-92.1,24.64
2019-08-22 02:00:00 UTC,17.83,28,29.49,3818,-92.47,27.73
2019-08-22 03:00:00 UTC,17.35,26.92,28.54,3878,-92.33,26.76
2019-08-22 04:00:00 UTC,18.58,28.64,30.21,3938.03,-91.87,27.76
2019-08-22 05:00:00 UTC,32.51,46.14,48.18,3996.54,-92.5,38.99
2019-08-22 06:00:00 UTC,34.55,47.87,49.87,4059.04,-92.69,39.87
2019-08-22 07:00:00 UTC,29.28,41.45,43.25,4118.96,-93.11,36.23
2019-08-22 08:00:00 UTC,21.09,29.48,30.68,4178.7,-93.56,28.05
2019-08-22 09:00:00 UTC,16.41,23.16,24.17,4237.72,-92.83,22.76
2019-08-22 10:00:00 UTC,15.38,21.34,22.17,4298.27,-94.1,20.75
2019-08-22 11:00:00 UTC,22.75,30.61,31.76,4359.03,-92.87,28.53
2019-08-22 12:00:00 UTC,18.34,25.42,26.45,2133.9,-92.31,24.59
2019-08-22 13:00:00 UTC,18.26,25.65,26.77,27.27,-92.17,24.95
2019-08-22 14:00:00 UTC,21.07,28.04,29.07,74,-92.76,26.64
2019-08-22 15:00:00 UTC,18.15,24.19,25.07,134.63,-92.85,23.19
2019-08-22 16:00:00 UTC,15.84,20.77,21.52,195.3,-93.7,19.93
2019-08-22 17:00:00 UTC,17.8,24.23,25.21,252.04,-91.89,23.08
2019-08-22 18:00:00 UTC,26.07,35.46,36.78,314.96,-92.28,32.04
2019-08-22 19:00:00 UTC,28.22,40.63,42.59,370.24,-91.8,35.65
2019-08-22 20:00:00 UTC,21.09,31.03,32.59,433.97,-92.77,29.52
2019-08-22 21:00:00 UTC,25.45,36.41,38.1,494.03,-92.13,32.72
2019-08-22 22:00:00 UTC,31.23,44.93,47.12,554.93,-92.4,37.92
2019-08-22 23:00:00 UTC,28.55,42.62,44.92,614.7,-93.07,36.71
2019-08-23 00:00:00 UTC,26.11,40.85,43.39,673.77,-92.6,35.94
2019-08-23 01:00:00 UTC,20.8,33.21,35.05,734.08,-93.46,31.51
2019-08-23 02:00:00 UTC,20.04,30.56,32.11,795.18,-92.25,29.31
2019-08-23 03:00:00 UTC,19.2,30.22,31.78,854.21,-93.24,29.31
2019-08-23 04:00:00 UTC,20.46,30.89,32.26,915.42,-93.27,29.78
2019-08-23 05:00:00 UTC,24.61,35.93,37.5,972.72,-92.8,33.12
2019-08-23 06:00:00 UTC,27.4,41.02,43.02,1035,-91.62,36.26
2019-08-23 07:00:00 UTC,30.42,46.84,49.2,1094.03,-91.23,39.45
2019-08-23 08:00:00 UTC,30.7,47.73,50.18,1154.03,-91.63,39.88
2019-08-23 09:00:00 UTC,26.89,41,43.03,1214,-90.63,36.06
2019-08-23 10:00:00 UTC,24.48,36.2,37.72,1274,-90.87,33.15
2019-08-23 11:00:00 UTC,34.36,50.91,53.35,1334,-91.47,41.29
2019-08-23 12:00:00 UTC,31.41,46.55,48.72,1394.03,-91.17,39.04
2019-08-23 13:00:00 UTC,28.27,42.38,44.49,1454.72,-91.52,36.76
2019-08-23 14:00:00 UTC,23.52,34.97,36.56,1514,-91.03,32.54
2019-08-23 15:00:00 UTC,25.95,37.9,39.52,1574.03,-90.77,34.16
2019-08-23 16:00:00 UTC,27.72,39.94,41.57,1634.27,-91.97,35.48
2019-08-23 17:00:00 UTC,31.62,45.24,47.22,1694.52,-91.21,38.16
2019-08-23 18:00:00 UTC,32.46,46.25,48.08,1754.14,-90.97,38.88
2019-08-23 19:00:00 UTC,33,48.56,50.89,1814.48,-91.92,40.04
2019-08-23 20:00:00 UTC,30.6,45.57,47.89,1873,-91.53,38.63
2019-08-23 21:00:00 UTC,26.28,39.47,41.46,1933,-91.7,35.23
2019-08-23 22:00:00 UTC,30.21,44.81,46.97,1992.14,-91.38,38.02
2019-08-23 23:00:00 UTC,28.99,45.55,48.08,2053.03,-92.27,38.67
2019-08-24 00:00:00 UTC,23.58,37,38.92,2112.76,-92.17,33.92
2019-08-24 01:00:00 UTC,22.3,34.95,36.71,2174.23,-91.83,32.68
2019-08-24 02:00:00 UTC,32.24,50.04,52.81,2234.9,-91.5,40.63
2019-08-24 03:00:00 UTC,36.63,58.19,61.66,2295.03,-92.53,44.72
2019-08-24 04:00:00 UTC,32.23,49.59,52.29,2354,-91.62,40.82
2019-08-24 05:00:00 UTC,37.71,56.53,59.42,2414,-93,44.08
2019-08-24 06:00:00 UTC,35.17,53.4,56.16,2475.03,-91.83,42.51
2019-08-24 07:00:00 UTC,43.54,63.86,66.99,2534,-92.83,47.52
2019-08-24 08:00:00 UTC,43.69,63.66,66.55,2594,-92.23,47.45
2019-08-24 09:00:00 UTC,36.98,53.54,55.69,2656.12,-92.64,42.56
2019-08-24 10:00:00 UTC,34.58,50.02,52.22,2715.17,-92.17,40.66
2019-08-24 11:00:00 UTC,30.87,44.25,45.98,2774.03,-92.23,37.74
2019-08-24 12:00:00 UTC,27.19,38.96,40.42,2833.43,-91.71,34.87
2019-08-24 13:00:00 UTC,25.12,35.64,37.03,2894,-91.7,32.66
2019-08-24 14:00:00 UTC,27.91,39.23,40.7,2954,-91.63,34.73
2019-08-24 15:00:00 UTC,23.08,32.76,34.06,3014,-91.67,30.83
2019-08-24 16:00:00 UTC,26.34,37.27,38.55,3074,-91.27,33.67
2019-08-24 17:00:00 UTC,31.21,45.02,46.91,3134,-90.83,38.04
2019-08-24 18:00:00 UTC,33.17,47.56,49.56,3194,-91,39.64
2019-08-24 19:00:00 UTC,31.57,47.09,49.26,3254,-91.77,39.4
2019-08-24 20:00:00 UTC,31.8,47.97,50.15,3314,-91.8,39.78
2019-08-24 21:00:00 UTC,31.17,47.7,50.36,3372.04,-91.56,39.82
2019-08-24 22:00:00 UTC,32.4,50.29,53.17,3434.97,-91.72,41.13
2019-08-24 23:00:00 UTC,29.91,45.81,48.17,3494.03,-91.9,38.72
2019-08-25 00:00:00 UTC,26.41,41.4,43.75,3554,-91.87,36.39
2019-08-25 01:00:00 UTC,22.36,35.75,37.94,3614,-91.63,33.14
2019-08-25 02:00:00 UTC,20.22,32.29,34.09,3674.03,-91.47,30.86
2019-08-25 03:00:00 UTC,22.01,34.19,36.1,3734,-91.53,32.16
2019-08-25 04:00:00 UTC,22.24,33.97,35.52,3794,-91.63,32.02
2019-08-25 05:00:00 UTC,30.52,44.15,46.02,3854,-92.13,37.76
2019-08-25 06:00:00 UTC,35.31,52.61,55.24,3914,-90.9,42.05
2019-08-25 07:00:00 UTC,29.15,42.74,44.89,3974,-92.23,35.82
2019-08-25 08:00:00 UTC,22.68,32.48,33.98,4034,-91.5,30.09
2019-08-25 09:00:00 UTC,29.19,41.56,43.48,4094,-91.43,36.16
2019-08-25 10:00:00 UTC,28.53,39.81,41.35,4154,-91.3,34.99
2019-08-25 11:00:00 UTC,24.93,35.6,36.96,4214,-91.6,32.51
2019-08-25 12:00:00 UTC,25.44,34.85,36.24,4274,-91.47,31.7
2019-08-25 13:00:00 UTC,23.38,32.12,33.36,4334,-91.33,30.02
2019-08-25 14:00:00 UTC,22.13,31.25,32.5,4394,-91.93,29.42
2019-08-25 15:00:00 UTC,28.07,38.86,40.37,4454,-91.93,34.37
2019-08-25 16:00:00 UTC,26.4,37.04,38.44,4514.03,-91.3,33.52
2019-08-25 17:00:00 UTC,26.34,37.18,38.72,4574,-90.67,33.53
2019-08-25 18:00:00 UTC,26.63,38.62,40.49,4634,-91.57,34.59
2019-08-25 19:00:00 UTC,28.09,40.35,42.27,4694,-91.17,35.57
2019-08-25 20:00:00 UTC,28.95,42.7,44.86,4754,-91.63,36.78
2019-08-25 21:00:00 UTC,27.19,40.61,42.61,4814,-91,35.66
2019-08-25 22:00:00 UTC,27.1,40.69,42.7,4874,-91.8,35.75
2019-08-25 23:00:00 UTC,22.17,34.15,36.01,4934,-92.03,32.11
2019-08-26 00:00:00 UTC,22.38,33.8,35.44,4994,-91.33,31.57
2019-08-26 01:00:00 UTC,19.75,30.69,32.04,5054,-91.67,29.64
2019-08-26 02:00:00 UTC,19.81,30.26,31.76,5114,-92.37,29.02
2019-08-26 03:00:00 UTC,20.63,31.89,33.55,5174,-92.23,30.34
2019-08-26 04:00:00 UTC,24.94,37.49,39.16,5234,-92,33.97
2019-08-26 05:00:00 UTC,30.87,44.97,46.67,5294.07,-91.53,38.3
2019-08-26 06:00:00 UTC,32.56,48.44,50.71,1349.25,-91.71,40.19
2019-08-26 07:00:00 UTC,28.76,42.91,44.93,73.42,-92.17,36.95
2019-08-26 08:00:00 UTC,27.29,38.43,40.06,136.54,-92.35,34.47
2019-08-26 09:00:00 UTC,24.6,34.75,36.04,194.72,-92.21,31.97
2019-08-26 10:00:00 UTC,26.15,36.48,38.02,254,-92.5,33.27
2019-08-26 11:00:00 UTC,27.06,37.45,38.82,314.03,-92.2,33.83
2019-08-26 12:00:00 UTC,26.54,36.53,37.74,374,-92.6,33.04
2019-08-26 13:00:00 UTC,26.17,36.29,37.69,434,-91.83,32.99
2019-08-26 14:00:00 UTC,23.42,33.08,34.46,493.36,-92.86,31.18
2019-08-26 15:00:00 UTC,22.1,31.5,32.74,553.17,-92.97,30.12
2019-08-26 16:00:00 UTC,26.12,36.84,38.38,614.07,-92.76,33.25
2019-08-26 17:00:00 UTC,25.79,36.94,38.58,670.35,-93.7,33.54
2019-08-26 18:00:00 UTC,32.3,46.85,49.04,734.36,-92.29,38.93
2019-08-26 19:00:00 UTC,33.18,48.94,51.13,796.4,-93.2,40.88
2019-08-26 20:00:00 UTC,27.24,39.51,41.32,854,-93.9,35
2019-08-26 21:00:00 UTC,27.96,41.43,43.7,908.4,-93.8,36.36
2019-08-26 22:00:00 UTC,22.69,33.89,35.54,961,-94,31.82
2019-08-27 00:00:00 UTC,18.83,29.61,31.36,38.33,-93.33,29.17
2019-08-27 01:00:00 UTC,20.63,31.74,33.57,20,-92,30.81
2019-08-27 02:00:00 UTC,,,,,,
2019-08-27 03:00:00 UTC,,,,,,
2019-08-27 04:00:00 UTC,,,,,,
2019-08-27 05:00:00 UTC,,,,,,
2019-08-27 06:00:00 UTC,30.53,46.46,48.7,35.8,-93.2,39.17
2019-08-27 07:00:00 UTC,30.5,45.93,48.15,89.35,-92.78,38.93
2019-08-27 08:00:00 UTC,29.23,43.19,45.47,103.68,-92.36,37.33
2019-08-27 09:00:00 UTC,25.19,36.37,38,29.45,-92.62,33.26
2019-08-27 10:00:00 UTC,27.81,39.62,41.3,49.38,-92.9,35.32
2019-08-27 11:00:00 UTC,27.38,38.36,39.74,109.13,-92.67,34.45
2019-08-27 12:00:00 UTC,25.59,35.63,36.97,169.47,-92.87,32.88
2019-08-27 13:00:00 UTC,23.27,32.21,33.36,231.04,-93.19,30.46
2019-08-27 14:00:00 UTC,22.48,31.94,33.19,289.48,-92.69,30.38
2019-08-27 15:00:00 UTC,23.1,32.79,34.06,350.13,-91.83,30.99
2019-08-27 16:00:00 UTC,29.42,42.22,44.2,410.17,-91.27,36.44
2019-08-27 17:00:00 UTC,31.65,45.5,47.75,466.33,-92.58,38.38
2019-08-27 18:00:00 UTC,33.94,47.47,49.33,532.5,-91.86,39.19
2019-08-27 19:00:00 UTC,31.12,44.96,47.17,589.3,-92.3,38.17
2019-08-27 20:00:00 UTC,23.97,35.58,37.35,649.07,-92.03,32.82
2019-08-27 21:00:00 UTC,23.81,35.98,37.99,707.96,-93.19,32.98
2019-08-27 22:00:00 UTC,26.14,41.37,43.83,768.37,-92.81,36.45
2019-08-27 23:00:00 UTC,19.81,29.88,31.28,830.04,-93.36,28.84
2019-08-28 00:00:00 UTC,24,37.11,39.05,891.04,-91.96,33.62
2019-08-28 01:00:00 UTC,23.17,36.37,38.3,950.9,-92.71,33.47
2019-08-28 02:00:00 UTC,23.35,36.95,38.98,1010.41,-93.37,33.38
2019-08-28 03:00:00 UTC,22.38,34.28,36.02,1070.39,-93.04,32.1
2019-08-28 04:00:00 UTC,29.46,43.17,45.01,1131.07,-92.52,37.2
2019-08-28 05:00:00 UTC,32.17,47.06,49.26,1189.14,-92.39,39.46
2019-08-28 06:00:00 UTC,37.9,56.34,59.14,1248.48,-92,43.96
2019-08-28 07:00:00 UTC,41.41,63.41,67.11,1309.82,-92.14,46.92
2019-08-28 08:00:00 UTC,34.32,52.08,54.63,1369.68,-92.93,42.01
2019-08-28 09:00:00 UTC,30.3,44.88,46.99,1429.41,-92.52,38.27
2019-08-28 10:00:00 UTC,24.82,36.28,37.8,1490.79,-91.79,33.26
2019-08-28 11:00:00 UTC,24.24,34.53,35.89,1549.03,-91.07,31.99
2019-08-28 12:00:00 UTC,26.18,37.15,38.62,1609.03,-91.8,33.56
2019-08-28 13:00:00 UTC,24.11,33.74,35.02,1669,-92.07,31.5
2019-08-28 14:00:00 UTC,23.12,32.02,33.16,1729.03,-92.17,29.67
2019-08-28 15:00:00 UTC,28.71,39.63,40.99,1789,-91.63,35.09
2019-08-28 16:00:00 UTC,26.95,37.99,39.54,1849,-91.13,34.01
2019-08-28 17:00:00 UTC,30.9,45.16,47.42,1904.09,-92.04,38.3
2019-08-28 18:00:00 UTC,32.86,46.55,48.32,1968.37,-92.53,38.83
2019-08-28 19:00:00 UTC,33.48,49.45,52.05,2029.38,-92.45,40.4
2019-08-28 20:00:00 UTC,27.58,40.87,42.6,2067,-92,35.92
2019-08-28 21:00:00 UTC,27.66,40.87,42.65,46.89,-94,35.98
2019-08-28 22:00:00 UTC,24.95,38.03,40.22,96,-92.64,34.41
2019-08-29 00:00:00 UTC,19.29,30.6,32.5,27,-93.6,29.84
2019-08-29 01:00:00 UTC,,,,,,
2019-08-29 02:00:00 UTC,23.68,38.13,40.43,35,-92.2,34.53
2019-08-29 03:00:00 UTC,24.49,38.31,40.43,95.29,-92.86,34.69
2019-08-29 04:00:00 UTC,28.35,43.99,46.38,141.85,-93.54,37.92
